"Date","Price","Open","High","Low","Vol.","Change %"
"12/31/2015","61.62","62.29","62.50","61.62","409.21K","-0.93%"
"12/30/2015","62.20","62.36","62.74","61.92","1.18M","-0.73%"
"12/29/2015","62.66","62.02","63.15","61.90","1.42M","2.17%"
"12/28/2015","61.33","61.85","62.38","61.17","781.87K","-0.71%"
"12/24/2015","61.77","61.85","62.06","61.26","322.05K","-0.69%"
"12/23/2015","62.20","62.17","62.61","62.03","1.94M","1.11%"
"12/22/2015","61.52","62.51","62.51","60.91","2.04M","-0.03%"
"12/21/2015","61.54","62.61","63.20","61.54","2.40M","-2.12%"
"12/18/2015","62.87","64.07","64.41","62.48","4.06M","-2.87%"
"12/17/2015","64.73","65.89","66.60","64.73","2.74M","1.14%"
"12/16/2015","64.00","62.89","65.10","62.65","2.43M","1.99%"
"12/15/2015","62.75","61.49","63.08","60.80","3.43M","2.99%"
"12/14/2015","60.93","62.38","63.56","60.65","2.71M","-1.57%"
"12/11/2015","61.90","63.43","63.73","61.36","2.84M","-2.96%"
"12/10/2015","63.79","62.83","64.06","62.37","1.80M","1.09%"
"12/09/2015","63.10","64.32","64.66","62.77","2.11M","-1.88%"
"12/08/2015","64.31","65.61","65.69","63.84","2.13M","-1.80%"
"12/07/2015","65.49","64.27","66.19","64.07","2.05M","2.94%"
"12/04/2015","63.62","63.40","63.99","62.32","3.10M","0.55%"
"12/03/2015","63.27","66.72","68.06","61.36","6.20M","-5.27%"
"12/02/2015","66.79","67.05","67.50","66.56","1.44M","-0.07%"
"12/01/2015","66.84","67.87","68.08","66.35","2.22M","-1.73%"
"11/30/2015","68.02","67.46","68.06","67.37","1.72M","0.73%"
"11/27/2015","67.53","67.29","67.90","66.85","1.49M","-0.30%"
"11/26/2015","67.73","66.49","67.99","66.25","1.65M","1.64%"
"11/25/2015","66.64","65.08","67.33","64.70","2.61M","2.22%"
"11/24/2015","65.19","65.92","65.92","64.04","2.53M","-1.41%"
"11/23/2015","66.12","65.99","66.34","65.22","1.80M","0.17%"
"11/20/2015","66.01","65.58","66.06","64.99","2.12M","0.82%"
"11/19/2015","65.47","65.85","66.24","64.78","2.46M","0.14%"
"11/18/2015","65.38","65.29","65.65","64.90","2.32M","-0.59%"
"11/17/2015","65.77","63.89","65.77","63.81","2.97M","4.28%"
"11/16/2015","63.07","62.03","63.39","61.92","1.87M","-0.11%"
"11/13/2015","63.14","63.51","63.67","62.14","1.99M","-0.83%"
"11/12/2015","63.67","65.78","66.13","62.73","3.10M","-3.73%"
"11/11/2015","66.14","65.60","66.40","65.60","1.41M","0.79%"
"11/10/2015","65.62","65.21","65.74","64.36","1.73M","0.95%"
"11/09/2015","65.00","65.66","66.20","64.94","1.62M","-1.07%"
"11/06/2015","65.70","64.53","66.16","63.48","3.24M","2.32%"
"11/05/2015","64.21","63.93","64.60","63.45","1.96M","0.93%"
